,drive_view,control
926,./dataset/210126_07-25-00_data/imgs/drive_view925.jpg,W
927,./dataset/210126_07-25-00_data/imgs/drive_view926.jpg,W
928,./dataset/210126_07-25-00_data/imgs/drive_view927.jpg,W
929,./dataset/210126_07-25-00_data/imgs/drive_view928.jpg,W
930,./dataset/210126_07-25-00_data/imgs/drive_view929.jpg,W
931,./dataset/210126_07-25-00_data/imgs/drive_view930.jpg,W
932,./dataset/210126_07-25-00_data/imgs/drive_view931.jpg,W
933,./dataset/210126_07-25-00_data/imgs/drive_view932.jpg,W
934,./dataset/210126_07-25-00_data/imgs/drive_view933.jpg,W
935,./dataset/210126_07-25-00_data/imgs/drive_view934.jpg,W
936,./dataset/210126_07-25-00_data/imgs/drive_view935.jpg,W
937,./dataset/210126_07-25-00_data/imgs/drive_view936.jpg,W
938,./dataset/210126_07-25-00_data/imgs/drive_view937.jpg,W
939,./dataset/210126_07-25-00_data/imgs/drive_view938.jpg,W
940,./dataset/210126_07-25-00_data/imgs/drive_view939.jpg,W
941,./dataset/210126_07-25-00_data/imgs/drive_view940.jpg,W
942,./dataset/210126_07-25-00_data/imgs/drive_view941.jpg,W
943,./dataset/210126_07-25-00_data/imgs/drive_view942.jpg,W
944,./dataset/210126_07-25-00_data/imgs/drive_view943.jpg,W
945,./dataset/210126_07-25-00_data/imgs/drive_view944.jpg,W
946,./dataset/210126_07-25-00_data/imgs/drive_view945.jpg,W
947,./dataset/210126_07-25-00_data/imgs/drive_view946.jpg,W
948,./dataset/210126_07-25-00_data/imgs/drive_view947.jpg,D
949,./dataset/210126_07-25-00_data/imgs/drive_view948.jpg,D
950,./dataset/210126_07-25-00_data/imgs/drive_view949.jpg,W
951,./dataset/210126_07-25-00_data/imgs/drive_view950.jpg,W
952,./dataset/210126_07-25-00_data/imgs/drive_view951.jpg,W
953,./dataset/210126_07-25-00_data/imgs/drive_view952.jpg,W
954,./dataset/210126_07-25-00_data/imgs/drive_view953.jpg,W
955,./dataset/210126_07-25-00_data/imgs/drive_view954.jpg,W
956,./dataset/210126_07-25-00_data/imgs/drive_view955.jpg,W
957,./dataset/210126_07-25-00_data/imgs/drive_view956.jpg,W
958,./dataset/210126_07-25-00_data/imgs/drive_view957.jpg,W
959,./dataset/210126_07-25-00_data/imgs/drive_view958.jpg,W
960,./dataset/210126_07-25-00_data/imgs/drive_view959.jpg,W
961,./dataset/210126_07-25-00_data/imgs/drive_view960.jpg,W
962,./dataset/210126_07-25-00_data/imgs/drive_view961.jpg,W
963,./dataset/210126_07-25-00_data/imgs/drive_view962.jpg,W
964,./dataset/210126_07-25-00_data/imgs/drive_view963.jpg,W
965,./dataset/210126_07-25-00_data/imgs/drive_view964.jpg,W
966,./dataset/210126_07-25-00_data/imgs/drive_view965.jpg,W
967,./dataset/210126_07-25-00_data/imgs/drive_view966.jpg,W
968,./dataset/210126_07-25-00_data/imgs/drive_view967.jpg,W
969,./dataset/210126_07-25-00_data/imgs/drive_view968.jpg,W
970,./dataset/210126_07-25-00_data/imgs/drive_view969.jpg,W
971,./dataset/210126_07-25-00_data/imgs/drive_view970.jpg,W
972,./dataset/210126_07-25-00_data/imgs/drive_view971.jpg,W
973,./dataset/210126_07-25-00_data/imgs/drive_view972.jpg,W
974,./dataset/210126_07-25-00_data/imgs/drive_view973.jpg,W
975,./dataset/210126_07-25-00_data/imgs/drive_view974.jpg,W
976,./dataset/210126_07-25-00_data/imgs/drive_view975.jpg,W
977,./dataset/210126_07-25-00_data/imgs/drive_view976.jpg,W
978,./dataset/210126_07-25-00_data/imgs/drive_view977.jpg,W
979,./dataset/210126_07-25-00_data/imgs/drive_view978.jpg,W
980,./dataset/210126_07-25-00_data/imgs/drive_view979.jpg,W
981,./dataset/210126_07-25-00_data/imgs/drive_view980.jpg,W
982,./dataset/210126_07-25-00_data/imgs/drive_view981.jpg,W
983,./dataset/210126_07-25-00_data/imgs/drive_view982.jpg,W
984,./dataset/210126_07-25-00_data/imgs/drive_view983.jpg,W
985,./dataset/210126_07-25-00_data/imgs/drive_view984.jpg,W
986,./dataset/210126_07-25-00_data/imgs/drive_view985.jpg,W
987,./dataset/210126_07-25-00_data/imgs/drive_view986.jpg,W
988,./dataset/210126_07-25-00_data/imgs/drive_view987.jpg,W
989,./dataset/210126_07-25-00_data/imgs/drive_view988.jpg,A
990,./dataset/210126_07-25-00_data/imgs/drive_view989.jpg,A
991,./dataset/210126_07-25-00_data/imgs/drive_view990.jpg,W
992,./dataset/210126_07-25-00_data/imgs/drive_view991.jpg,W
993,./dataset/210126_07-25-00_data/imgs/drive_view992.jpg,W
994,./dataset/210126_07-25-00_data/imgs/drive_view993.jpg,W
995,./dataset/210126_07-25-00_data/imgs/drive_view994.jpg,
996,./dataset/210126_07-25-00_data/imgs/drive_view995.jpg,
997,./dataset/210126_07-25-00_data/imgs/drive_view996.jpg,
998,./dataset/210126_07-25-00_data/imgs/drive_view997.jpg,
999,./dataset/210126_07-25-00_data/imgs/drive_view998.jpg,
1000,./dataset/210126_07-25-00_data/imgs/drive_view999.jpg,S
1001,./dataset/210126_07-25-00_data/imgs/drive_view1000.jpg,S
1002,./dataset/210126_07-25-00_data/imgs/drive_view1001.jpg,S
1003,./dataset/210126_07-25-00_data/imgs/drive_view1002.jpg,S
1004,./dataset/210126_07-25-00_data/imgs/drive_view1003.jpg,S
1005,./dataset/210126_07-25-00_data/imgs/drive_view1004.jpg,S
1006,./dataset/210126_07-25-00_data/imgs/drive_view1005.jpg,S
1007,./dataset/210126_07-25-00_data/imgs/drive_view1006.jpg,S
1008,./dataset/210126_07-25-00_data/imgs/drive_view1007.jpg,S
1009,./dataset/210126_07-25-00_data/imgs/drive_view1008.jpg,S
1010,./dataset/210126_07-25-00_data/imgs/drive_view1009.jpg,S
1011,./dataset/210126_07-25-00_data/imgs/drive_view1010.jpg,D
1012,./dataset/210126_07-25-00_data/imgs/drive_view1011.jpg,D
1013,./dataset/210126_07-25-00_data/imgs/drive_view1012.jpg,D
1014,./dataset/210126_07-25-00_data/imgs/drive_view1013.jpg,S
1015,./dataset/210126_07-25-00_data/imgs/drive_view1014.jpg,S
1016,./dataset/210126_07-25-00_data/imgs/drive_view1015.jpg,S
1017,./dataset/210126_07-25-00_data/imgs/drive_view1016.jpg,S
1018,./dataset/210126_07-25-00_data/imgs/drive_view1017.jpg,S
1019,./dataset/210126_07-25-00_data/imgs/drive_view1018.jpg,S
1020,./dataset/210126_07-25-00_data/imgs/drive_view1019.jpg,S
1021,./dataset/210126_07-25-00_data/imgs/drive_view1020.jpg,S
1022,./dataset/210126_07-25-00_data/imgs/drive_view1021.jpg,S
1023,./dataset/210126_07-25-00_data/imgs/drive_view1022.jpg,S
1024,./dataset/210126_07-25-00_data/imgs/drive_view1023.jpg,S
1025,./dataset/210126_07-25-00_data/imgs/drive_view1024.jpg,S
1026,./dataset/210126_07-25-00_data/imgs/drive_view1025.jpg,S
1027,./dataset/210126_07-25-00_data/imgs/drive_view1026.jpg,S
1028,./dataset/210126_07-25-00_data/imgs/drive_view1027.jpg,
1029,./dataset/210126_07-25-00_data/imgs/drive_view1028.jpg,
1030,./dataset/210126_07-25-00_data/imgs/drive_view1029.jpg,
1031,./dataset/210126_07-25-00_data/imgs/drive_view1030.jpg,W
1032,./dataset/210126_07-25-00_data/imgs/drive_view1031.jpg,W
1033,./dataset/210126_07-25-00_data/imgs/drive_view1032.jpg,W
1034,./dataset/210126_07-25-00_data/imgs/drive_view1033.jpg,W
1035,./dataset/210126_07-25-00_data/imgs/drive_view1034.jpg,W
1036,./dataset/210126_07-25-00_data/imgs/drive_view1035.jpg,W
1037,./dataset/210126_07-25-00_data/imgs/drive_view1036.jpg,W
1038,./dataset/210126_07-25-00_data/imgs/drive_view1037.jpg,W
1039,./dataset/210126_07-25-00_data/imgs/drive_view1038.jpg,A
1040,./dataset/210126_07-25-00_data/imgs/drive_view1039.jpg,A
1041,./dataset/210126_07-25-00_data/imgs/drive_view1040.jpg,A
1042,./dataset/210126_07-25-00_data/imgs/drive_view1041.jpg,A
1043,./dataset/210126_07-25-00_data/imgs/drive_view1042.jpg,W
1044,./dataset/210126_07-25-00_data/imgs/drive_view1043.jpg,W
1045,./dataset/210126_07-25-00_data/imgs/drive_view1044.jpg,W
1046,./dataset/210126_07-25-00_data/imgs/drive_view1045.jpg,W
1047,./dataset/210126_07-25-00_data/imgs/drive_view1046.jpg,
1048,./dataset/210126_07-25-00_data/imgs/drive_view1047.jpg,
1049,./dataset/210126_07-25-00_data/imgs/drive_view1048.jpg,
1050,./dataset/210126_07-25-00_data/imgs/drive_view1049.jpg,
1051,./dataset/210126_07-25-00_data/imgs/drive_view1050.jpg,
1052,./dataset/210126_07-25-00_data/imgs/drive_view1051.jpg,
1053,./dataset/210126_07-25-00_data/imgs/drive_view1052.jpg,
1054,./dataset/210126_07-25-00_data/imgs/drive_view1053.jpg,
1055,./dataset/210126_07-25-00_data/imgs/drive_view1054.jpg,
1056,./dataset/210126_07-25-00_data/imgs/drive_view1055.jpg,
1057,./dataset/210126_07-25-00_data/imgs/drive_view1056.jpg,
1058,./dataset/210126_07-25-00_data/imgs/drive_view1057.jpg,
1059,./dataset/210126_07-25-00_data/imgs/drive_view1058.jpg,S
1060,./dataset/210126_07-25-00_data/imgs/drive_view1059.jpg,S
1061,./dataset/210126_07-25-00_data/imgs/drive_view1060.jpg,S
1062,./dataset/210126_07-25-00_data/imgs/drive_view1061.jpg,S
1063,./dataset/210126_07-25-00_data/imgs/drive_view1062.jpg,S
1064,./dataset/210126_07-25-00_data/imgs/drive_view1063.jpg,S
1065,./dataset/210126_07-25-00_data/imgs/drive_view1064.jpg,
1066,./dataset/210126_07-25-00_data/imgs/drive_view1065.jpg,
1067,./dataset/210126_07-25-00_data/imgs/drive_view1066.jpg,
1068,./dataset/210126_07-25-00_data/imgs/drive_view1067.jpg,
1069,./dataset/210126_07-25-00_data/imgs/drive_view1068.jpg,
1070,./dataset/210126_07-25-00_data/imgs/drive_view1069.jpg,
1071,./dataset/210126_07-25-00_data/imgs/drive_view1070.jpg,
1072,./dataset/210126_07-25-00_data/imgs/drive_view1071.jpg,
1073,./dataset/210126_07-25-00_data/imgs/drive_view1072.jpg,
1074,./dataset/210126_07-25-00_data/imgs/drive_view1073.jpg,
1075,./dataset/210126_07-25-00_data/imgs/drive_view1074.jpg,
1076,./dataset/210126_07-25-00_data/imgs/drive_view1075.jpg,
1077,./dataset/210126_07-25-00_data/imgs/drive_view1076.jpg,
1078,./dataset/210126_07-25-00_data/imgs/drive_view1077.jpg,
1079,./dataset/210126_07-25-00_data/imgs/drive_view1078.jpg,
1080,./dataset/210126_07-25-00_data/imgs/drive_view1079.jpg,
1081,./dataset/210126_07-25-00_data/imgs/drive_view1080.jpg,
1082,./dataset/210126_07-25-00_data/imgs/drive_view1081.jpg,
1083,./dataset/210126_07-25-00_data/imgs/drive_view1082.jpg,
1084,./dataset/210126_07-25-00_data/imgs/drive_view1083.jpg,
1085,./dataset/210126_07-25-00_data/imgs/drive_view1084.jpg,
1086,./dataset/210126_07-25-00_data/imgs/drive_view1085.jpg,
1087,./dataset/210126_07-25-00_data/imgs/drive_view1086.jpg,
1088,./dataset/210126_07-25-00_data/imgs/drive_view1087.jpg,
1089,./dataset/210126_07-25-00_data/imgs/drive_view1088.jpg,
1090,./dataset/210126_07-25-00_data/imgs/drive_view1089.jpg,
1091,./dataset/210126_07-25-00_data/imgs/drive_view1090.jpg,
1092,./dataset/210126_07-25-00_data/imgs/drive_view1091.jpg,
1093,./dataset/210126_07-25-00_data/imgs/drive_view1092.jpg,
1094,./dataset/210126_07-25-00_data/imgs/drive_view1093.jpg,
1095,./dataset/210126_07-25-00_data/imgs/drive_view1094.jpg,
1096,./dataset/210126_07-25-00_data/imgs/drive_view1095.jpg,S
1097,./dataset/210126_07-25-00_data/imgs/drive_view1096.jpg,S
1098,./dataset/210126_07-25-00_data/imgs/drive_view1097.jpg,S
1099,./dataset/210126_07-25-00_data/imgs/drive_view1098.jpg,
1100,./dataset/210126_07-25-00_data/imgs/drive_view1099.jpg,
1101,./dataset/210126_07-25-00_data/imgs/drive_view1100.jpg,
1102,./dataset/210126_07-25-00_data/imgs/drive_view1101.jpg,W
1103,./dataset/210126_07-25-00_data/imgs/drive_view1102.jpg,W
1104,./dataset/210126_07-25-00_data/imgs/drive_view1103.jpg,W
1105,./dataset/210126_07-25-00_data/imgs/drive_view1104.jpg,W
1106,./dataset/210126_07-25-00_data/imgs/drive_view1105.jpg,W
1107,./dataset/210126_07-25-00_data/imgs/drive_view1106.jpg,W
1108,./dataset/210126_07-25-00_data/imgs/drive_view1107.jpg,W
1109,./dataset/210126_07-25-00_data/imgs/drive_view1108.jpg,W
1110,./dataset/210126_07-25-00_data/imgs/drive_view1109.jpg,
1111,./dataset/210126_07-25-00_data/imgs/drive_view1110.jpg,
1112,./dataset/210126_07-25-00_data/imgs/drive_view1111.jpg,
1113,./dataset/210126_07-25-00_data/imgs/drive_view1112.jpg,W
1114,./dataset/210126_07-25-00_data/imgs/drive_view1113.jpg,W
1115,./dataset/210126_07-25-00_data/imgs/drive_view1114.jpg,W
1116,./dataset/210126_07-25-00_data/imgs/drive_view1115.jpg,W
1117,./dataset/210126_07-25-00_data/imgs/drive_view1116.jpg,W
1118,./dataset/210126_07-25-00_data/imgs/drive_view1117.jpg,W
1119,./dataset/210126_07-25-00_data/imgs/drive_view1118.jpg,W
1120,./dataset/210126_07-25-00_data/imgs/drive_view1119.jpg,W
1121,./dataset/210126_07-25-00_data/imgs/drive_view1120.jpg,W
1122,./dataset/210126_07-25-00_data/imgs/drive_view1121.jpg,W
1123,./dataset/210126_07-25-00_data/imgs/drive_view1122.jpg,W
1124,./dataset/210126_07-25-00_data/imgs/drive_view1123.jpg,W
1125,./dataset/210126_07-25-00_data/imgs/drive_view1124.jpg,W
1126,./dataset/210126_07-25-00_data/imgs/drive_view1125.jpg,W
1127,./dataset/210126_07-25-00_data/imgs/drive_view1126.jpg,A
1128,./dataset/210126_07-25-00_data/imgs/drive_view1127.jpg,A
1129,./dataset/210126_07-25-00_data/imgs/drive_view1128.jpg,W
1130,./dataset/210126_07-25-00_data/imgs/drive_view1129.jpg,W
1131,./dataset/210126_07-25-00_data/imgs/drive_view1130.jpg,W
1132,./dataset/210126_07-25-00_data/imgs/drive_view1131.jpg,W
1133,./dataset/210126_07-25-00_data/imgs/drive_view1132.jpg,W
1134,./dataset/210126_07-25-00_data/imgs/drive_view1133.jpg,W
1135,./dataset/210126_07-25-00_data/imgs/drive_view1134.jpg,W
1136,./dataset/210126_07-25-00_data/imgs/drive_view1135.jpg,W
1137,./dataset/210126_07-25-00_data/imgs/drive_view1136.jpg,W
1138,./dataset/210126_07-25-00_data/imgs/drive_view1137.jpg,W
1139,./dataset/210126_07-25-00_data/imgs/drive_view1138.jpg,W
1140,./dataset/210126_07-25-00_data/imgs/drive_view1139.jpg,W
1141,./dataset/210126_07-25-00_data/imgs/drive_view1140.jpg,W
1142,./dataset/210126_07-25-00_data/imgs/drive_view1141.jpg,W
1143,./dataset/210126_07-25-00_data/imgs/drive_view1142.jpg,W
1144,./dataset/210126_07-25-00_data/imgs/drive_view1143.jpg,W
1145,./dataset/210126_07-25-00_data/imgs/drive_view1144.jpg,W
1146,./dataset/210126_07-25-00_data/imgs/drive_view1145.jpg,W
1147,./dataset/210126_07-25-00_data/imgs/drive_view1146.jpg,W
1148,./dataset/210126_07-25-00_data/imgs/drive_view1147.jpg,W
1149,./dataset/210126_07-25-00_data/imgs/drive_view1148.jpg,
1150,./dataset/210126_07-25-00_data/imgs/drive_view1149.jpg,
1151,./dataset/210126_07-25-00_data/imgs/drive_view1150.jpg,
1152,./dataset/210126_07-25-00_data/imgs/drive_view1151.jpg,
1153,./dataset/210126_07-25-00_data/imgs/drive_view1152.jpg,
1154,./dataset/210126_07-25-00_data/imgs/drive_view1153.jpg,
1155,./dataset/210126_07-25-00_data/imgs/drive_view1154.jpg,
1156,./dataset/210126_07-25-00_data/imgs/drive_view1155.jpg,W
1157,./dataset/210126_07-25-00_data/imgs/drive_view1156.jpg,W
1158,./dataset/210126_07-25-00_data/imgs/drive_view1157.jpg,W
1159,./dataset/210126_07-25-00_data/imgs/drive_view1158.jpg,W
1160,./dataset/210126_07-25-00_data/imgs/drive_view1159.jpg,W
1161,./dataset/210126_07-25-00_data/imgs/drive_view1160.jpg,W
1162,./dataset/210126_07-25-00_data/imgs/drive_view1161.jpg,W
1163,./dataset/210126_07-25-00_data/imgs/drive_view1162.jpg,
1164,./dataset/210126_07-25-00_data/imgs/drive_view1163.jpg,
1165,./dataset/210126_07-25-00_data/imgs/drive_view1164.jpg,
1166,./dataset/210126_07-25-00_data/imgs/drive_view1165.jpg,
1167,./dataset/210126_07-25-00_data/imgs/drive_view1166.jpg,
1168,./dataset/210126_07-25-00_data/imgs/drive_view1167.jpg,
1169,./dataset/210126_07-25-00_data/imgs/drive_view1168.jpg,
1170,./dataset/210126_07-25-00_data/imgs/drive_view1169.jpg,
1171,./dataset/210126_07-25-00_data/imgs/drive_view1170.jpg,
1172,./dataset/210126_07-25-00_data/imgs/drive_view1171.jpg,
1173,./dataset/210126_07-25-00_data/imgs/drive_view1172.jpg,
1174,./dataset/210126_07-25-00_data/imgs/drive_view1173.jpg,
1175,./dataset/210126_07-25-00_data/imgs/drive_view1174.jpg,
1176,./dataset/210126_07-25-00_data/imgs/drive_view1175.jpg,
1177,./dataset/210126_07-25-00_data/imgs/drive_view1176.jpg,
1178,./dataset/210126_07-25-00_data/imgs/drive_view1177.jpg,A
1179,./dataset/210126_07-25-00_data/imgs/drive_view1178.jpg,A
1180,./dataset/210126_07-25-00_data/imgs/drive_view1179.jpg,A
1181,./dataset/210126_07-25-00_data/imgs/drive_view1180.jpg,A
1182,./dataset/210126_07-25-00_data/imgs/drive_view1181.jpg,W
1183,./dataset/210126_07-25-00_data/imgs/drive_view1182.jpg,
1184,./dataset/210126_07-25-00_data/imgs/drive_view1183.jpg,
1185,./dataset/210126_07-25-00_data/imgs/drive_view1184.jpg,
1186,./dataset/210126_07-25-00_data/imgs/drive_view1185.jpg,
1187,./dataset/210126_07-25-00_data/imgs/drive_view1186.jpg,
1188,./dataset/210126_07-25-00_data/imgs/drive_view1187.jpg,
1189,./dataset/210126_07-25-00_data/imgs/drive_view1188.jpg,
1190,./dataset/210126_07-25-00_data/imgs/drive_view1189.jpg,
1191,./dataset/210126_07-25-00_data/imgs/drive_view1190.jpg,
1192,./dataset/210126_07-25-00_data/imgs/drive_view1191.jpg,A
1193,./dataset/210126_07-25-00_data/imgs/drive_view1192.jpg,A
1194,./dataset/210126_07-25-00_data/imgs/drive_view1193.jpg,A
1195,./dataset/210126_07-25-00_data/imgs/drive_view1194.jpg,A
1196,./dataset/210126_07-25-00_data/imgs/drive_view1195.jpg,S
1197,./dataset/210126_07-25-00_data/imgs/drive_view1196.jpg,S
1198,./dataset/210126_07-25-00_data/imgs/drive_view1197.jpg,S
1199,./dataset/210126_07-25-00_data/imgs/drive_view1198.jpg,S
1200,./dataset/210126_07-25-00_data/imgs/drive_view1199.jpg,S
1201,./dataset/210126_07-25-00_data/imgs/drive_view1200.jpg,S
1202,./dataset/210126_07-25-00_data/imgs/drive_view1201.jpg,S
1203,./dataset/210126_07-25-00_data/imgs/drive_view1202.jpg,S
1204,./dataset/210126_07-25-00_data/imgs/drive_view1203.jpg,S
1205,./dataset/210126_07-25-00_data/imgs/drive_view1204.jpg,S
1206,./dataset/210126_07-25-00_data/imgs/drive_view1205.jpg,S
1207,./dataset/210126_07-25-00_data/imgs/drive_view1206.jpg,S
1208,./dataset/210126_07-25-00_data/imgs/drive_view1207.jpg,S
1209,./dataset/210126_07-25-00_data/imgs/drive_view1208.jpg,S
1210,./dataset/210126_07-25-00_data/imgs/drive_view1209.jpg,
1211,./dataset/210126_07-25-00_data/imgs/drive_view1210.jpg,
1212,./dataset/210126_07-25-00_data/imgs/drive_view1211.jpg,
1213,./dataset/210126_07-25-00_data/imgs/drive_view1212.jpg,
1214,./dataset/210126_07-25-00_data/imgs/drive_view1213.jpg,
1215,./dataset/210126_07-25-00_data/imgs/drive_view1214.jpg,
1216,./dataset/210126_07-25-00_data/imgs/drive_view1215.jpg,
1217,./dataset/210126_07-25-00_data/imgs/drive_view1216.jpg,
1218,./dataset/210126_07-25-00_data/imgs/drive_view1217.jpg,
1219,./dataset/210126_07-25-00_data/imgs/drive_view1218.jpg,
1220,./dataset/210126_07-25-00_data/imgs/drive_view1219.jpg,
1221,./dataset/210126_07-25-00_data/imgs/drive_view1220.jpg,
1222,./dataset/210126_07-25-00_data/imgs/drive_view1221.jpg,
1223,./dataset/210126_07-25-00_data/imgs/drive_view1222.jpg,
1224,./dataset/210126_07-25-00_data/imgs/drive_view1223.jpg,S
1225,./dataset/210126_07-25-00_data/imgs/drive_view1224.jpg,S
1226,./dataset/210126_07-25-00_data/imgs/drive_view1225.jpg,S
1227,./dataset/210126_07-25-00_data/imgs/drive_view1226.jpg,
1228,./dataset/210126_07-25-00_data/imgs/drive_view1227.jpg,W
1229,./dataset/210126_07-25-00_data/imgs/drive_view1228.jpg,W
1230,./dataset/210126_07-25-00_data/imgs/drive_view1229.jpg,W
1231,./dataset/210126_07-25-00_data/imgs/drive_view1230.jpg,W
1232,./dataset/210126_07-25-00_data/imgs/drive_view1231.jpg,W
1233,./dataset/210126_07-25-00_data/imgs/drive_view1232.jpg,W
1234,./dataset/210126_07-25-00_data/imgs/drive_view1233.jpg,W
1235,./dataset/210126_07-25-00_data/imgs/drive_view1234.jpg,W
1236,./dataset/210126_07-25-00_data/imgs/drive_view1235.jpg,W
1237,./dataset/210126_07-25-00_data/imgs/drive_view1236.jpg,W
1238,./dataset/210126_07-25-00_data/imgs/drive_view1237.jpg,W
1239,./dataset/210126_07-25-00_data/imgs/drive_view1238.jpg,W
1240,./dataset/210126_07-25-00_data/imgs/drive_view1239.jpg,W
1241,./dataset/210126_07-25-00_data/imgs/drive_view1240.jpg,W
1242,./dataset/210126_07-25-00_data/imgs/drive_view1241.jpg,W
1243,./dataset/210126_07-25-00_data/imgs/drive_view1242.jpg,W
1244,./dataset/210126_07-25-00_data/imgs/drive_view1243.jpg,W
1245,./dataset/210126_07-25-00_data/imgs/drive_view1244.jpg,W
1246,./dataset/210126_07-25-00_data/imgs/drive_view1245.jpg,A
1247,./dataset/210126_07-25-00_data/imgs/drive_view1246.jpg,A
1248,./dataset/210126_07-25-00_data/imgs/drive_view1247.jpg,A
1249,./dataset/210126_07-25-00_data/imgs/drive_view1248.jpg,W
1250,./dataset/210126_07-25-00_data/imgs/drive_view1249.jpg,W
1251,./dataset/210126_07-25-00_data/imgs/drive_view1250.jpg,W
1252,./dataset/210126_07-25-00_data/imgs/drive_view1251.jpg,W
1253,./dataset/210126_07-25-00_data/imgs/drive_view1252.jpg,W
1254,./dataset/210126_07-25-00_data/imgs/drive_view1253.jpg,W
1255,./dataset/210126_07-25-00_data/imgs/drive_view1254.jpg,W
1256,./dataset/210126_07-25-00_data/imgs/drive_view1255.jpg,D
1257,./dataset/210126_07-25-00_data/imgs/drive_view1256.jpg,D
1258,./dataset/210126_07-25-00_data/imgs/drive_view1257.jpg,D
1259,./dataset/210126_07-25-00_data/imgs/drive_view1258.jpg,W
1260,./dataset/210126_07-25-00_data/imgs/drive_view1259.jpg,W
1261,./dataset/210126_07-25-00_data/imgs/drive_view1260.jpg,W
1262,./dataset/210126_07-25-00_data/imgs/drive_view1261.jpg,W
1263,./dataset/210126_07-25-00_data/imgs/drive_view1262.jpg,W
1264,./dataset/210126_07-25-00_data/imgs/drive_view1263.jpg,W
1265,./dataset/210126_07-25-00_data/imgs/drive_view1264.jpg,W
1266,./dataset/210126_07-25-00_data/imgs/drive_view1265.jpg,A
1267,./dataset/210126_07-25-00_data/imgs/drive_view1266.jpg,W
1268,./dataset/210126_07-25-00_data/imgs/drive_view1267.jpg,W
1269,./dataset/210126_07-25-00_data/imgs/drive_view1268.jpg,W
1270,./dataset/210126_07-25-00_data/imgs/drive_view1269.jpg,W
1271,./dataset/210126_07-25-00_data/imgs/drive_view1270.jpg,W
1272,./dataset/210126_07-25-00_data/imgs/drive_view1271.jpg,W
1273,./dataset/210126_07-25-00_data/imgs/drive_view1272.jpg,W
1274,./dataset/210126_07-25-00_data/imgs/drive_view1273.jpg,W
1275,./dataset/210126_07-25-00_data/imgs/drive_view1274.jpg,W
1276,./dataset/210126_07-25-00_data/imgs/drive_view1275.jpg,W
1277,./dataset/210126_07-25-00_data/imgs/drive_view1276.jpg,W
1278,./dataset/210126_07-25-00_data/imgs/drive_view1277.jpg,W
1279,./dataset/210126_07-25-00_data/imgs/drive_view1278.jpg,W
1280,./dataset/210126_07-25-00_data/imgs/drive_view1279.jpg,W
1281,./dataset/210126_07-25-00_data/imgs/drive_view1280.jpg,W
1282,./dataset/210126_07-25-00_data/imgs/drive_view1281.jpg,A
1283,./dataset/210126_07-25-00_data/imgs/drive_view1282.jpg,A
1284,./dataset/210126_07-25-00_data/imgs/drive_view1283.jpg,W
1285,./dataset/210126_07-25-00_data/imgs/drive_view1284.jpg,W
1286,./dataset/210126_07-25-00_data/imgs/drive_view1285.jpg,W
1287,./dataset/210126_07-25-00_data/imgs/drive_view1286.jpg,W
1288,./dataset/210126_07-25-00_data/imgs/drive_view1287.jpg,W
1289,./dataset/210126_07-25-00_data/imgs/drive_view1288.jpg,W
1290,./dataset/210126_07-25-00_data/imgs/drive_view1289.jpg,W
1291,./dataset/210126_07-25-00_data/imgs/drive_view1290.jpg,W
1292,./dataset/210126_07-25-00_data/imgs/drive_view1291.jpg,W
1293,./dataset/210126_07-25-00_data/imgs/drive_view1292.jpg,W
1294,./dataset/210126_07-25-00_data/imgs/drive_view1293.jpg,W
1295,./dataset/210126_07-25-00_data/imgs/drive_view1294.jpg,W
1296,./dataset/210126_07-25-00_data/imgs/drive_view1295.jpg,D
1297,./dataset/210126_07-25-00_data/imgs/drive_view1296.jpg,D
1298,./dataset/210126_07-25-00_data/imgs/drive_view1297.jpg,W
1299,./dataset/210126_07-25-00_data/imgs/drive_view1298.jpg,W
1300,./dataset/210126_07-25-00_data/imgs/drive_view1299.jpg,W
1301,./dataset/210126_07-25-00_data/imgs/drive_view1300.jpg,W
1302,./dataset/210126_07-25-00_data/imgs/drive_view1301.jpg,W
1303,./dataset/210126_07-25-00_data/imgs/drive_view1302.jpg,W
1304,./dataset/210126_07-25-00_data/imgs/drive_view1303.jpg,W
1305,./dataset/210126_07-25-00_data/imgs/drive_view1304.jpg,W
1306,./dataset/210126_07-25-00_data/imgs/drive_view1305.jpg,W
1307,./dataset/210126_07-25-00_data/imgs/drive_view1306.jpg,W
1308,./dataset/210126_07-25-00_data/imgs/drive_view1307.jpg,W
1309,./dataset/210126_07-25-00_data/imgs/drive_view1308.jpg,W
1310,./dataset/210126_07-25-00_data/imgs/drive_view1309.jpg,W
1311,./dataset/210126_07-25-00_data/imgs/drive_view1310.jpg,W
1312,./dataset/210126_07-25-00_data/imgs/drive_view1311.jpg,
1313,./dataset/210126_07-25-00_data/imgs/drive_view1312.jpg,
1314,./dataset/210126_07-25-00_data/imgs/drive_view1313.jpg,S
1315,./dataset/210126_07-25-00_data/imgs/drive_view1314.jpg,S
1316,./dataset/210126_07-25-00_data/imgs/drive_view1315.jpg,S
1317,./dataset/210126_07-25-00_data/imgs/drive_view1316.jpg,S
1318,./dataset/210126_07-25-00_data/imgs/drive_view1317.jpg,S
1319,./dataset/210126_07-25-00_data/imgs/drive_view1318.jpg,S
1320,./dataset/210126_07-25-00_data/imgs/drive_view1319.jpg,S
