,drive_view,control
1232,./dataset/210119_12-16-36_data/imgs/drive_view1231.jpg,
1233,./dataset/210119_12-16-36_data/imgs/drive_view1232.jpg,
1234,./dataset/210119_12-16-36_data/imgs/drive_view1233.jpg,
1235,./dataset/210119_12-16-36_data/imgs/drive_view1234.jpg,
1236,./dataset/210119_12-16-36_data/imgs/drive_view1235.jpg,
1237,./dataset/210119_12-16-36_data/imgs/drive_view1236.jpg,
1238,./dataset/210119_12-16-36_data/imgs/drive_view1237.jpg,
1239,./dataset/210119_12-16-36_data/imgs/drive_view1238.jpg,
1240,./dataset/210119_12-16-36_data/imgs/drive_view1239.jpg,D
1241,./dataset/210119_12-16-36_data/imgs/drive_view1240.jpg,D
1242,./dataset/210119_12-16-36_data/imgs/drive_view1241.jpg,D
1243,./dataset/210119_12-16-36_data/imgs/drive_view1242.jpg,D
1244,./dataset/210119_12-16-36_data/imgs/drive_view1243.jpg,
1245,./dataset/210119_12-16-36_data/imgs/drive_view1244.jpg,
1246,./dataset/210119_12-16-36_data/imgs/drive_view1245.jpg,
1247,./dataset/210119_12-16-36_data/imgs/drive_view1246.jpg,
1248,./dataset/210119_12-16-36_data/imgs/drive_view1247.jpg,
1249,./dataset/210119_12-16-36_data/imgs/drive_view1248.jpg,
1250,./dataset/210119_12-16-36_data/imgs/drive_view1249.jpg,
1251,./dataset/210119_12-16-36_data/imgs/drive_view1250.jpg,
1252,./dataset/210119_12-16-36_data/imgs/drive_view1251.jpg,
1253,./dataset/210119_12-16-36_data/imgs/drive_view1252.jpg,
1254,./dataset/210119_12-16-36_data/imgs/drive_view1253.jpg,
1255,./dataset/210119_12-16-36_data/imgs/drive_view1254.jpg,
1256,./dataset/210119_12-16-36_data/imgs/drive_view1255.jpg,
1257,./dataset/210119_12-16-36_data/imgs/drive_view1256.jpg,
1258,./dataset/210119_12-16-36_data/imgs/drive_view1257.jpg,
1259,./dataset/210119_12-16-36_data/imgs/drive_view1258.jpg,
1260,./dataset/210119_12-16-36_data/imgs/drive_view1259.jpg,
1261,./dataset/210119_12-16-36_data/imgs/drive_view1260.jpg,
1262,./dataset/210119_12-16-36_data/imgs/drive_view1261.jpg,
1263,./dataset/210119_12-16-36_data/imgs/drive_view1262.jpg,
1264,./dataset/210119_12-16-36_data/imgs/drive_view1263.jpg,
1265,./dataset/210119_12-16-36_data/imgs/drive_view1264.jpg,
1266,./dataset/210119_12-16-36_data/imgs/drive_view1265.jpg,
1267,./dataset/210119_12-16-36_data/imgs/drive_view1266.jpg,
1268,./dataset/210119_12-16-36_data/imgs/drive_view1267.jpg,
1269,./dataset/210119_12-16-36_data/imgs/drive_view1268.jpg,W
1270,./dataset/210119_12-16-36_data/imgs/drive_view1269.jpg,W
1271,./dataset/210119_12-16-36_data/imgs/drive_view1270.jpg,W
1272,./dataset/210119_12-16-36_data/imgs/drive_view1271.jpg,W
1273,./dataset/210119_12-16-36_data/imgs/drive_view1272.jpg,W
1274,./dataset/210119_12-16-36_data/imgs/drive_view1273.jpg,W
1275,./dataset/210119_12-16-36_data/imgs/drive_view1274.jpg,W
1276,./dataset/210119_12-16-36_data/imgs/drive_view1275.jpg,W
1277,./dataset/210119_12-16-36_data/imgs/drive_view1276.jpg,W
1278,./dataset/210119_12-16-36_data/imgs/drive_view1277.jpg,W
1279,./dataset/210119_12-16-36_data/imgs/drive_view1278.jpg,D
1280,./dataset/210119_12-16-36_data/imgs/drive_view1279.jpg,D
1281,./dataset/210119_12-16-36_data/imgs/drive_view1280.jpg,D
1282,./dataset/210119_12-16-36_data/imgs/drive_view1281.jpg,D
1283,./dataset/210119_12-16-36_data/imgs/drive_view1282.jpg,D
1284,./dataset/210119_12-16-36_data/imgs/drive_view1283.jpg,W
1285,./dataset/210119_12-16-36_data/imgs/drive_view1284.jpg,W
1286,./dataset/210119_12-16-36_data/imgs/drive_view1285.jpg,W
1287,./dataset/210119_12-16-36_data/imgs/drive_view1286.jpg,W
1288,./dataset/210119_12-16-36_data/imgs/drive_view1287.jpg,W
1289,./dataset/210119_12-16-36_data/imgs/drive_view1288.jpg,D
1290,./dataset/210119_12-16-36_data/imgs/drive_view1289.jpg,D
1291,./dataset/210119_12-16-36_data/imgs/drive_view1290.jpg,D
1292,./dataset/210119_12-16-36_data/imgs/drive_view1291.jpg,D
1293,./dataset/210119_12-16-36_data/imgs/drive_view1292.jpg,D
1294,./dataset/210119_12-16-36_data/imgs/drive_view1293.jpg,W
1295,./dataset/210119_12-16-36_data/imgs/drive_view1294.jpg,W
1296,./dataset/210119_12-16-36_data/imgs/drive_view1295.jpg,W
1297,./dataset/210119_12-16-36_data/imgs/drive_view1296.jpg,W
1298,./dataset/210119_12-16-36_data/imgs/drive_view1297.jpg,W
1299,./dataset/210119_12-16-36_data/imgs/drive_view1298.jpg,W
1300,./dataset/210119_12-16-36_data/imgs/drive_view1299.jpg,W
1301,./dataset/210119_12-16-36_data/imgs/drive_view1300.jpg,W
1302,./dataset/210119_12-16-36_data/imgs/drive_view1301.jpg,W
1303,./dataset/210119_12-16-36_data/imgs/drive_view1302.jpg,D
1304,./dataset/210119_12-16-36_data/imgs/drive_view1303.jpg,D
1305,./dataset/210119_12-16-36_data/imgs/drive_view1304.jpg,W
1306,./dataset/210119_12-16-36_data/imgs/drive_view1305.jpg,W
1307,./dataset/210119_12-16-36_data/imgs/drive_view1306.jpg,W
1308,./dataset/210119_12-16-36_data/imgs/drive_view1307.jpg,W
1309,./dataset/210119_12-16-36_data/imgs/drive_view1308.jpg,W
1310,./dataset/210119_12-16-36_data/imgs/drive_view1309.jpg,W
1311,./dataset/210119_12-16-36_data/imgs/drive_view1310.jpg,W
1312,./dataset/210119_12-16-36_data/imgs/drive_view1311.jpg,W
1313,./dataset/210119_12-16-36_data/imgs/drive_view1312.jpg,W
1314,./dataset/210119_12-16-36_data/imgs/drive_view1313.jpg,D
1315,./dataset/210119_12-16-36_data/imgs/drive_view1314.jpg,D
1316,./dataset/210119_12-16-36_data/imgs/drive_view1315.jpg,D
1317,./dataset/210119_12-16-36_data/imgs/drive_view1316.jpg,D
1318,./dataset/210119_12-16-36_data/imgs/drive_view1317.jpg,W
1319,./dataset/210119_12-16-36_data/imgs/drive_view1318.jpg,W
1320,./dataset/210119_12-16-36_data/imgs/drive_view1319.jpg,W
1321,./dataset/210119_12-16-36_data/imgs/drive_view1320.jpg,W
1322,./dataset/210119_12-16-36_data/imgs/drive_view1321.jpg,W
1323,./dataset/210119_12-16-36_data/imgs/drive_view1322.jpg,W
1324,./dataset/210119_12-16-36_data/imgs/drive_view1323.jpg,W
1325,./dataset/210119_12-16-36_data/imgs/drive_view1324.jpg,W
1326,./dataset/210119_12-16-36_data/imgs/drive_view1325.jpg,W
1327,./dataset/210119_12-16-36_data/imgs/drive_view1326.jpg,D
1328,./dataset/210119_12-16-36_data/imgs/drive_view1327.jpg,D
1329,./dataset/210119_12-16-36_data/imgs/drive_view1328.jpg,D
1330,./dataset/210119_12-16-36_data/imgs/drive_view1329.jpg,W
1331,./dataset/210119_12-16-36_data/imgs/drive_view1330.jpg,W
1332,./dataset/210119_12-16-36_data/imgs/drive_view1331.jpg,W
1333,./dataset/210119_12-16-36_data/imgs/drive_view1332.jpg,W
1334,./dataset/210119_12-16-36_data/imgs/drive_view1333.jpg,W
1335,./dataset/210119_12-16-36_data/imgs/drive_view1334.jpg,W
1336,./dataset/210119_12-16-36_data/imgs/drive_view1335.jpg,W
1337,./dataset/210119_12-16-36_data/imgs/drive_view1336.jpg,W
1338,./dataset/210119_12-16-36_data/imgs/drive_view1337.jpg,D
1339,./dataset/210119_12-16-36_data/imgs/drive_view1338.jpg,D
1340,./dataset/210119_12-16-36_data/imgs/drive_view1339.jpg,D
1341,./dataset/210119_12-16-36_data/imgs/drive_view1340.jpg,D
1342,./dataset/210119_12-16-36_data/imgs/drive_view1341.jpg,W
1343,./dataset/210119_12-16-36_data/imgs/drive_view1342.jpg,W
1344,./dataset/210119_12-16-36_data/imgs/drive_view1343.jpg,W
1345,./dataset/210119_12-16-36_data/imgs/drive_view1344.jpg,W
1346,./dataset/210119_12-16-36_data/imgs/drive_view1345.jpg,W
1347,./dataset/210119_12-16-36_data/imgs/drive_view1346.jpg,W
1348,./dataset/210119_12-16-36_data/imgs/drive_view1347.jpg,W
1349,./dataset/210119_12-16-36_data/imgs/drive_view1348.jpg,W
1350,./dataset/210119_12-16-36_data/imgs/drive_view1349.jpg,W
1351,./dataset/210119_12-16-36_data/imgs/drive_view1350.jpg,W
1352,./dataset/210119_12-16-36_data/imgs/drive_view1351.jpg,W
1353,./dataset/210119_12-16-36_data/imgs/drive_view1352.jpg,W
1354,./dataset/210119_12-16-36_data/imgs/drive_view1353.jpg,A
1355,./dataset/210119_12-16-36_data/imgs/drive_view1354.jpg,A
1356,./dataset/210119_12-16-36_data/imgs/drive_view1355.jpg,W
1357,./dataset/210119_12-16-36_data/imgs/drive_view1356.jpg,W
1358,./dataset/210119_12-16-36_data/imgs/drive_view1357.jpg,W
1359,./dataset/210119_12-16-36_data/imgs/drive_view1358.jpg,W
1360,./dataset/210119_12-16-36_data/imgs/drive_view1359.jpg,W
1361,./dataset/210119_12-16-36_data/imgs/drive_view1360.jpg,W
1362,./dataset/210119_12-16-36_data/imgs/drive_view1361.jpg,W
1363,./dataset/210119_12-16-36_data/imgs/drive_view1362.jpg,W
1364,./dataset/210119_12-16-36_data/imgs/drive_view1363.jpg,W
1365,./dataset/210119_12-16-36_data/imgs/drive_view1364.jpg,W
1366,./dataset/210119_12-16-36_data/imgs/drive_view1365.jpg,W
1367,./dataset/210119_12-16-36_data/imgs/drive_view1366.jpg,W
1368,./dataset/210119_12-16-36_data/imgs/drive_view1367.jpg,W
1369,./dataset/210119_12-16-36_data/imgs/drive_view1368.jpg,W
1370,./dataset/210119_12-16-36_data/imgs/drive_view1369.jpg,W
1371,./dataset/210119_12-16-36_data/imgs/drive_view1370.jpg,A
1372,./dataset/210119_12-16-36_data/imgs/drive_view1371.jpg,A
1373,./dataset/210119_12-16-36_data/imgs/drive_view1372.jpg,W
1374,./dataset/210119_12-16-36_data/imgs/drive_view1373.jpg,W
1375,./dataset/210119_12-16-36_data/imgs/drive_view1374.jpg,W
1376,./dataset/210119_12-16-36_data/imgs/drive_view1375.jpg,W
1377,./dataset/210119_12-16-36_data/imgs/drive_view1376.jpg,W
1378,./dataset/210119_12-16-36_data/imgs/drive_view1377.jpg,W
1379,./dataset/210119_12-16-36_data/imgs/drive_view1378.jpg,W
1380,./dataset/210119_12-16-36_data/imgs/drive_view1379.jpg,W
1381,./dataset/210119_12-16-36_data/imgs/drive_view1380.jpg,W
1382,./dataset/210119_12-16-36_data/imgs/drive_view1381.jpg,A
1383,./dataset/210119_12-16-36_data/imgs/drive_view1382.jpg,A
1384,./dataset/210119_12-16-36_data/imgs/drive_view1383.jpg,A
1385,./dataset/210119_12-16-36_data/imgs/drive_view1384.jpg,W
1386,./dataset/210119_12-16-36_data/imgs/drive_view1385.jpg,
1387,./dataset/210119_12-16-36_data/imgs/drive_view1386.jpg,
1388,./dataset/210119_12-16-36_data/imgs/drive_view1387.jpg,
1389,./dataset/210119_12-16-36_data/imgs/drive_view1388.jpg,
1390,./dataset/210119_12-16-36_data/imgs/drive_view1389.jpg,
1391,./dataset/210119_12-16-36_data/imgs/drive_view1390.jpg,
1392,./dataset/210119_12-16-36_data/imgs/drive_view1391.jpg,
1393,./dataset/210119_12-16-36_data/imgs/drive_view1392.jpg,A
1394,./dataset/210119_12-16-36_data/imgs/drive_view1393.jpg,A
1395,./dataset/210119_12-16-36_data/imgs/drive_view1394.jpg,A
1396,./dataset/210119_12-16-36_data/imgs/drive_view1395.jpg,W
1397,./dataset/210119_12-16-36_data/imgs/drive_view1396.jpg,
1398,./dataset/210119_12-16-36_data/imgs/drive_view1397.jpg,
1399,./dataset/210119_12-16-36_data/imgs/drive_view1398.jpg,
1400,./dataset/210119_12-16-36_data/imgs/drive_view1399.jpg,
1401,./dataset/210119_12-16-36_data/imgs/drive_view1400.jpg,
1402,./dataset/210119_12-16-36_data/imgs/drive_view1401.jpg,
1403,./dataset/210119_12-16-36_data/imgs/drive_view1402.jpg,
1404,./dataset/210119_12-16-36_data/imgs/drive_view1403.jpg,
1405,./dataset/210119_12-16-36_data/imgs/drive_view1404.jpg,W
1406,./dataset/210119_12-16-36_data/imgs/drive_view1405.jpg,W
1407,./dataset/210119_12-16-36_data/imgs/drive_view1406.jpg,W
1408,./dataset/210119_12-16-36_data/imgs/drive_view1407.jpg,W
1409,./dataset/210119_12-16-36_data/imgs/drive_view1408.jpg,W
1410,./dataset/210119_12-16-36_data/imgs/drive_view1409.jpg,W
1411,./dataset/210119_12-16-36_data/imgs/drive_view1410.jpg,W
1412,./dataset/210119_12-16-36_data/imgs/drive_view1411.jpg,W
1413,./dataset/210119_12-16-36_data/imgs/drive_view1412.jpg,W
1414,./dataset/210119_12-16-36_data/imgs/drive_view1413.jpg,W
1415,./dataset/210119_12-16-36_data/imgs/drive_view1414.jpg,W
1416,./dataset/210119_12-16-36_data/imgs/drive_view1415.jpg,W
1417,./dataset/210119_12-16-36_data/imgs/drive_view1416.jpg,W
1418,./dataset/210119_12-16-36_data/imgs/drive_view1417.jpg,W
1419,./dataset/210119_12-16-36_data/imgs/drive_view1418.jpg,W
1420,./dataset/210119_12-16-36_data/imgs/drive_view1419.jpg,W
1421,./dataset/210119_12-16-36_data/imgs/drive_view1420.jpg,W
1422,./dataset/210119_12-16-36_data/imgs/drive_view1421.jpg,W
1423,./dataset/210119_12-16-36_data/imgs/drive_view1422.jpg,W
1424,./dataset/210119_12-16-36_data/imgs/drive_view1423.jpg,W
1425,./dataset/210119_12-16-36_data/imgs/drive_view1424.jpg,W
1426,./dataset/210119_12-16-36_data/imgs/drive_view1425.jpg,W
1427,./dataset/210119_12-16-36_data/imgs/drive_view1426.jpg,W
1428,./dataset/210119_12-16-36_data/imgs/drive_view1427.jpg,W
1429,./dataset/210119_12-16-36_data/imgs/drive_view1428.jpg,W
1430,./dataset/210119_12-16-36_data/imgs/drive_view1429.jpg,W
1431,./dataset/210119_12-16-36_data/imgs/drive_view1430.jpg,W
1432,./dataset/210119_12-16-36_data/imgs/drive_view1431.jpg,W
1433,./dataset/210119_12-16-36_data/imgs/drive_view1432.jpg,W
1434,./dataset/210119_12-16-36_data/imgs/drive_view1433.jpg,W
1435,./dataset/210119_12-16-36_data/imgs/drive_view1434.jpg,W
1436,./dataset/210119_12-16-36_data/imgs/drive_view1435.jpg,W
1437,./dataset/210119_12-16-36_data/imgs/drive_view1436.jpg,W
1438,./dataset/210119_12-16-36_data/imgs/drive_view1437.jpg,W
1439,./dataset/210119_12-16-36_data/imgs/drive_view1438.jpg,W
1440,./dataset/210119_12-16-36_data/imgs/drive_view1439.jpg,W
1441,./dataset/210119_12-16-36_data/imgs/drive_view1440.jpg,W
1442,./dataset/210119_12-16-36_data/imgs/drive_view1441.jpg,W
1443,./dataset/210119_12-16-36_data/imgs/drive_view1442.jpg,W
1444,./dataset/210119_12-16-36_data/imgs/drive_view1443.jpg,W
1445,./dataset/210119_12-16-36_data/imgs/drive_view1444.jpg,W
1446,./dataset/210119_12-16-36_data/imgs/drive_view1445.jpg,W
1447,./dataset/210119_12-16-36_data/imgs/drive_view1446.jpg,W
1448,./dataset/210119_12-16-36_data/imgs/drive_view1447.jpg,W
1449,./dataset/210119_12-16-36_data/imgs/drive_view1448.jpg,W
1450,./dataset/210119_12-16-36_data/imgs/drive_view1449.jpg,W
1451,./dataset/210119_12-16-36_data/imgs/drive_view1450.jpg,W
1452,./dataset/210119_12-16-36_data/imgs/drive_view1451.jpg,W
1453,./dataset/210119_12-16-36_data/imgs/drive_view1452.jpg,W
1454,./dataset/210119_12-16-36_data/imgs/drive_view1453.jpg,W
1455,./dataset/210119_12-16-36_data/imgs/drive_view1454.jpg,W
1456,./dataset/210119_12-16-36_data/imgs/drive_view1455.jpg,W
1457,./dataset/210119_12-16-36_data/imgs/drive_view1456.jpg,W
1458,./dataset/210119_12-16-36_data/imgs/drive_view1457.jpg,W
1459,./dataset/210119_12-16-36_data/imgs/drive_view1458.jpg,W
1460,./dataset/210119_12-16-36_data/imgs/drive_view1459.jpg,W
1461,./dataset/210119_12-16-36_data/imgs/drive_view1460.jpg,W
1462,./dataset/210119_12-16-36_data/imgs/drive_view1461.jpg,W
1463,./dataset/210119_12-16-36_data/imgs/drive_view1462.jpg,A
1464,./dataset/210119_12-16-36_data/imgs/drive_view1463.jpg,A
1465,./dataset/210119_12-16-36_data/imgs/drive_view1464.jpg,A
1466,./dataset/210119_12-16-36_data/imgs/drive_view1465.jpg,A
1467,./dataset/210119_12-16-36_data/imgs/drive_view1466.jpg,W
1468,./dataset/210119_12-16-36_data/imgs/drive_view1467.jpg,W
1469,./dataset/210119_12-16-36_data/imgs/drive_view1468.jpg,W
1470,./dataset/210119_12-16-36_data/imgs/drive_view1469.jpg,W
1471,./dataset/210119_12-16-36_data/imgs/drive_view1470.jpg,W
1472,./dataset/210119_12-16-36_data/imgs/drive_view1471.jpg,W
1473,./dataset/210119_12-16-36_data/imgs/drive_view1472.jpg,W
1474,./dataset/210119_12-16-36_data/imgs/drive_view1473.jpg,W
1475,./dataset/210119_12-16-36_data/imgs/drive_view1474.jpg,W
1476,./dataset/210119_12-16-36_data/imgs/drive_view1475.jpg,W
1477,./dataset/210119_12-16-36_data/imgs/drive_view1476.jpg,W
1478,./dataset/210119_12-16-36_data/imgs/drive_view1477.jpg,W
1479,./dataset/210119_12-16-36_data/imgs/drive_view1478.jpg,W
1480,./dataset/210119_12-16-36_data/imgs/drive_view1479.jpg,D
1481,./dataset/210119_12-16-36_data/imgs/drive_view1480.jpg,D
1482,./dataset/210119_12-16-36_data/imgs/drive_view1481.jpg,W
1483,./dataset/210119_12-16-36_data/imgs/drive_view1482.jpg,W
1484,./dataset/210119_12-16-36_data/imgs/drive_view1483.jpg,W
1485,./dataset/210119_12-16-36_data/imgs/drive_view1484.jpg,W
1486,./dataset/210119_12-16-36_data/imgs/drive_view1485.jpg,W
1487,./dataset/210119_12-16-36_data/imgs/drive_view1486.jpg,W
1488,./dataset/210119_12-16-36_data/imgs/drive_view1487.jpg,W
1489,./dataset/210119_12-16-36_data/imgs/drive_view1488.jpg,W
1490,./dataset/210119_12-16-36_data/imgs/drive_view1489.jpg,W
1491,./dataset/210119_12-16-36_data/imgs/drive_view1490.jpg,W
1492,./dataset/210119_12-16-36_data/imgs/drive_view1491.jpg,W
1493,./dataset/210119_12-16-36_data/imgs/drive_view1492.jpg,W
1494,./dataset/210119_12-16-36_data/imgs/drive_view1493.jpg,W
1495,./dataset/210119_12-16-36_data/imgs/drive_view1494.jpg,W
1496,./dataset/210119_12-16-36_data/imgs/drive_view1495.jpg,W
1497,./dataset/210119_12-16-36_data/imgs/drive_view1496.jpg,W
1498,./dataset/210119_12-16-36_data/imgs/drive_view1497.jpg,W
1499,./dataset/210119_12-16-36_data/imgs/drive_view1498.jpg,A
1500,./dataset/210119_12-16-36_data/imgs/drive_view1499.jpg,A
1501,./dataset/210119_12-16-36_data/imgs/drive_view1500.jpg,A
1502,./dataset/210119_12-16-36_data/imgs/drive_view1501.jpg,W
1503,./dataset/210119_12-16-36_data/imgs/drive_view1502.jpg,W
1504,./dataset/210119_12-16-36_data/imgs/drive_view1503.jpg,W
1505,./dataset/210119_12-16-36_data/imgs/drive_view1504.jpg,W
1506,./dataset/210119_12-16-36_data/imgs/drive_view1505.jpg,W
1507,./dataset/210119_12-16-36_data/imgs/drive_view1506.jpg,W
1508,./dataset/210119_12-16-36_data/imgs/drive_view1507.jpg,W
1509,./dataset/210119_12-16-36_data/imgs/drive_view1508.jpg,W
1510,./dataset/210119_12-16-36_data/imgs/drive_view1509.jpg,W
1511,./dataset/210119_12-16-36_data/imgs/drive_view1510.jpg,W
1512,./dataset/210119_12-16-36_data/imgs/drive_view1511.jpg,W
1513,./dataset/210119_12-16-36_data/imgs/drive_view1512.jpg,D
1514,./dataset/210119_12-16-36_data/imgs/drive_view1513.jpg,D
1515,./dataset/210119_12-16-36_data/imgs/drive_view1514.jpg,D
1516,./dataset/210119_12-16-36_data/imgs/drive_view1515.jpg,W
1517,./dataset/210119_12-16-36_data/imgs/drive_view1516.jpg,W
1518,./dataset/210119_12-16-36_data/imgs/drive_view1517.jpg,W
1519,./dataset/210119_12-16-36_data/imgs/drive_view1518.jpg,W
1520,./dataset/210119_12-16-36_data/imgs/drive_view1519.jpg,W
1521,./dataset/210119_12-16-36_data/imgs/drive_view1520.jpg,W
1522,./dataset/210119_12-16-36_data/imgs/drive_view1521.jpg,W
1523,./dataset/210119_12-16-36_data/imgs/drive_view1522.jpg,W
1524,./dataset/210119_12-16-36_data/imgs/drive_view1523.jpg,W
1525,./dataset/210119_12-16-36_data/imgs/drive_view1524.jpg,W
1526,./dataset/210119_12-16-36_data/imgs/drive_view1525.jpg,W
1527,./dataset/210119_12-16-36_data/imgs/drive_view1526.jpg,W
1528,./dataset/210119_12-16-36_data/imgs/drive_view1527.jpg,W
1529,./dataset/210119_12-16-36_data/imgs/drive_view1528.jpg,W
1530,./dataset/210119_12-16-36_data/imgs/drive_view1529.jpg,W
1531,./dataset/210119_12-16-36_data/imgs/drive_view1530.jpg,W
1532,./dataset/210119_12-16-36_data/imgs/drive_view1531.jpg,W
1533,./dataset/210119_12-16-36_data/imgs/drive_view1532.jpg,W
1534,./dataset/210119_12-16-36_data/imgs/drive_view1533.jpg,W
1535,./dataset/210119_12-16-36_data/imgs/drive_view1534.jpg,
1536,./dataset/210119_12-16-36_data/imgs/drive_view1535.jpg,
1537,./dataset/210119_12-16-36_data/imgs/drive_view1536.jpg,
1538,./dataset/210119_12-16-36_data/imgs/drive_view1537.jpg,
1539,./dataset/210119_12-16-36_data/imgs/drive_view1538.jpg,D
1540,./dataset/210119_12-16-36_data/imgs/drive_view1539.jpg,D
1541,./dataset/210119_12-16-36_data/imgs/drive_view1540.jpg,D
1542,./dataset/210119_12-16-36_data/imgs/drive_view1541.jpg,
1543,./dataset/210119_12-16-36_data/imgs/drive_view1542.jpg,
1544,./dataset/210119_12-16-36_data/imgs/drive_view1543.jpg,W
1545,./dataset/210119_12-16-36_data/imgs/drive_view1544.jpg,W
1546,./dataset/210119_12-16-36_data/imgs/drive_view1545.jpg,W
1547,./dataset/210119_12-16-36_data/imgs/drive_view1546.jpg,
1548,./dataset/210119_12-16-36_data/imgs/drive_view1547.jpg,
1549,./dataset/210119_12-16-36_data/imgs/drive_view1548.jpg,W
1550,./dataset/210119_12-16-36_data/imgs/drive_view1549.jpg,W
1551,./dataset/210119_12-16-36_data/imgs/drive_view1550.jpg,W
1552,./dataset/210119_12-16-36_data/imgs/drive_view1551.jpg,
1553,./dataset/210119_12-16-36_data/imgs/drive_view1552.jpg,W
1554,./dataset/210119_12-16-36_data/imgs/drive_view1553.jpg,W
1555,./dataset/210119_12-16-36_data/imgs/drive_view1554.jpg,W
1556,./dataset/210119_12-16-36_data/imgs/drive_view1555.jpg,W
1557,./dataset/210119_12-16-36_data/imgs/drive_view1556.jpg,W
1558,./dataset/210119_12-16-36_data/imgs/drive_view1557.jpg,W
1559,./dataset/210119_12-16-36_data/imgs/drive_view1558.jpg,W
1560,./dataset/210119_12-16-36_data/imgs/drive_view1559.jpg,W
1561,./dataset/210119_12-16-36_data/imgs/drive_view1560.jpg,W
1562,./dataset/210119_12-16-36_data/imgs/drive_view1561.jpg,W
1563,./dataset/210119_12-16-36_data/imgs/drive_view1562.jpg,W
1564,./dataset/210119_12-16-36_data/imgs/drive_view1563.jpg,W
1565,./dataset/210119_12-16-36_data/imgs/drive_view1564.jpg,W
1566,./dataset/210119_12-16-36_data/imgs/drive_view1565.jpg,D
1567,./dataset/210119_12-16-36_data/imgs/drive_view1566.jpg,D
1568,./dataset/210119_12-16-36_data/imgs/drive_view1567.jpg,W
1569,./dataset/210119_12-16-36_data/imgs/drive_view1568.jpg,W
1570,./dataset/210119_12-16-36_data/imgs/drive_view1569.jpg,W
1571,./dataset/210119_12-16-36_data/imgs/drive_view1570.jpg,W
1572,./dataset/210119_12-16-36_data/imgs/drive_view1571.jpg,W
1573,./dataset/210119_12-16-36_data/imgs/drive_view1572.jpg,W
1574,./dataset/210119_12-16-36_data/imgs/drive_view1573.jpg,W
1575,./dataset/210119_12-16-36_data/imgs/drive_view1574.jpg,W
1576,./dataset/210119_12-16-36_data/imgs/drive_view1575.jpg,W
1577,./dataset/210119_12-16-36_data/imgs/drive_view1576.jpg,W
1578,./dataset/210119_12-16-36_data/imgs/drive_view1577.jpg,W
1579,./dataset/210119_12-16-36_data/imgs/drive_view1578.jpg,W
1580,./dataset/210119_12-16-36_data/imgs/drive_view1579.jpg,W
1581,./dataset/210119_12-16-36_data/imgs/drive_view1580.jpg,D
1582,./dataset/210119_12-16-36_data/imgs/drive_view1581.jpg,D
1583,./dataset/210119_12-16-36_data/imgs/drive_view1582.jpg,W
1584,./dataset/210119_12-16-36_data/imgs/drive_view1583.jpg,W
1585,./dataset/210119_12-16-36_data/imgs/drive_view1584.jpg,W
1586,./dataset/210119_12-16-36_data/imgs/drive_view1585.jpg,W
1587,./dataset/210119_12-16-36_data/imgs/drive_view1586.jpg,D
1588,./dataset/210119_12-16-36_data/imgs/drive_view1587.jpg,D
1589,./dataset/210119_12-16-36_data/imgs/drive_view1588.jpg,D
1590,./dataset/210119_12-16-36_data/imgs/drive_view1589.jpg,W
1591,./dataset/210119_12-16-36_data/imgs/drive_view1590.jpg,W
1592,./dataset/210119_12-16-36_data/imgs/drive_view1591.jpg,W
1593,./dataset/210119_12-16-36_data/imgs/drive_view1592.jpg,W
1594,./dataset/210119_12-16-36_data/imgs/drive_view1593.jpg,W
1595,./dataset/210119_12-16-36_data/imgs/drive_view1594.jpg,W
1596,./dataset/210119_12-16-36_data/imgs/drive_view1595.jpg,W
1597,./dataset/210119_12-16-36_data/imgs/drive_view1596.jpg,W
1598,./dataset/210119_12-16-36_data/imgs/drive_view1597.jpg,W
1599,./dataset/210119_12-16-36_data/imgs/drive_view1598.jpg,W
1600,./dataset/210119_12-16-36_data/imgs/drive_view1599.jpg,W
1601,./dataset/210119_12-16-36_data/imgs/drive_view1600.jpg,W
1602,./dataset/210119_12-16-36_data/imgs/drive_view1601.jpg,D
1603,./dataset/210119_12-16-36_data/imgs/drive_view1602.jpg,D
1604,./dataset/210119_12-16-36_data/imgs/drive_view1603.jpg,D
1605,./dataset/210119_12-16-36_data/imgs/drive_view1604.jpg,D
1606,./dataset/210119_12-16-36_data/imgs/drive_view1605.jpg,W
1607,./dataset/210119_12-16-36_data/imgs/drive_view1606.jpg,W
1608,./dataset/210119_12-16-36_data/imgs/drive_view1607.jpg,W
1609,./dataset/210119_12-16-36_data/imgs/drive_view1608.jpg,W
1610,./dataset/210119_12-16-36_data/imgs/drive_view1609.jpg,W
1611,./dataset/210119_12-16-36_data/imgs/drive_view1610.jpg,W
1612,./dataset/210119_12-16-36_data/imgs/drive_view1611.jpg,W
1613,./dataset/210119_12-16-36_data/imgs/drive_view1612.jpg,W
1614,./dataset/210119_12-16-36_data/imgs/drive_view1613.jpg,W
1615,./dataset/210119_12-16-36_data/imgs/drive_view1614.jpg,W
1616,./dataset/210119_12-16-36_data/imgs/drive_view1615.jpg,W
1617,./dataset/210119_12-16-36_data/imgs/drive_view1616.jpg,W
1618,./dataset/210119_12-16-36_data/imgs/drive_view1617.jpg,W
1619,./dataset/210119_12-16-36_data/imgs/drive_view1618.jpg,D
1620,./dataset/210119_12-16-36_data/imgs/drive_view1619.jpg,D
1621,./dataset/210119_12-16-36_data/imgs/drive_view1620.jpg,D
